Id_Tempat,Nama_Tempat,Rating,Jumlah_Ulasan,Kategori,Latitude,Longitude,Link,Estimasi_Harga,Sumber_Data,Link_Sumber
599,Pantai Bolu Bolu,4.5,296,Pantai Bolu Bolu,-8.3865501,112.8153517,https://www.google.com/maps/place/Pantai+Bolu+Bolu/data=!4m7!3m6!1s0x2dd60f59722d0aa9:0xbb4c111ed712d25d!8m2!3d-8.3865501!4d112.8153517!16s%2Fg%2F11b6vd9c7g!19sChIJqQotclkP1i0RXdIS1x4RTLs?authuser=0&hl=id&rclk=1,5000,paketoutbound.com,https://www.paketoutbound.com/2026/05/pantai-bolu-bolu-malang.html
600,Coban Srengenge,4.6,339,Wisata Umum,-8.2507363,112.8840752,https://www.google.com/maps/place/Coban+Srengenge/data=!4m7!3m6!1s0x2dd6114044e0d609:0xdd0ce971d4d7605!8m2!3d-8.2507363!4d112.8840752!16s%2Fg%2F11d_xlhqr9!19sChIJCdbgREAR1i0RBXZNHZfO0A0?authuser=0&hl=id&rclk=1,2500,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/coban-srengenge
601,Coban Sumber Wangi ꦕꦺꦴꦧꦤ꧀ꦱꦸꦩ꧀ꦧꦼꦂꦮꦔꦶ,4.1,93,Wisata Umum,-8.2377256,112.876091,https://www.google.com/maps/place/Coban+Sumber+Wangi+%EA%A6%95%EA%A6%BA%EA%A6%B4%EA%A6%A7%EA%A6%A4%EA%A7%80%EA%A6%B1%EA%A6%B8%EA%A6%A9%EA%A7%80%EA%A6%A7%EA%A6%BC%EA%A6%82%EA%A6%AE%EA%A6%94%EA%A6%B6/data=!4m7!3m6!1s0x2dd6113400000001:0x9ceb93fdd267b805!8m2!3d-8.2377256!4d112.876091!16s%2Fg%2F11c3klpngq!19sChIJAQAAADQR1i0RBbhn0v2T65w?authuser=0&hl=id&rclk=1,10000,jnewsonline.com,https://jnewsonline.com/coban-di-malang/
602,Coban Rendeng,4.6,34,Wisata Umum,-8.2041593,112.8639238,https://www.google.com/maps/place/Coban+Rendeng/data=!4m7!3m6!1s0x2dd6178cd3909b09:0x5bc96f1804e05556!8m2!3d-8.2041593!4d112.8639238!16s%2Fg%2F11fwwks61g!19sChIJCZuQ04wX1i0RVlXgBBhvyVs?authuser=0&hl=id&rclk=1,2500,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/coban-srengenge
603,Candi Jawar Purbakala,4.6,238,Wisata Umum,-8.1488565,112.8892693,https://www.google.com/maps/place/Candi+Jawar+Purbakala/data=!4m7!3m6!1s0x2dd63df66b19f54d:0x91fdd7b3f9fa32cb!8m2!3d-8.1488565!4d112.8892693!16s%2Fg%2F11cjp9qphq!19sChIJTfUZa_Y91i0RyzL6-bPX_ZE?authuser=0&hl=id&rclk=1,10000,jatim.tribunnews.com,https://jatim.tribunnews.com/2020/11/27/harga-tiket-masuk-candi-jawar-dan-bukit-jengkoang-malang-nikmati-pemandangan-indah-spot-foto-unik
604,Coban Gintung,4.1,28,Wisata Umum,-8.2521556,112.9145971,https://www.google.com/maps/place/Coban+Gintung/data=!4m7!3m6!1s0x2dd613dda1a9aa1d:0xaaccfdee721c713!8m2!3d-8.2521556!4d112.9145971!16s%2Fg%2F11cn165mz_!19sChIJHaqpod0T1i0RE8ch597PrAo?authuser=0&hl=id&rclk=1,5000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/coban-gintung
605,Poncokusumo Rest Area,4.5,855,Wisata Umum,-8.0155831,112.8456084,https://www.google.com/maps/place/Poncokusumo+Rest+Area/data=!4m7!3m6!1s0x2dd63aee057c7633:0xa38a254c87fee18!8m2!3d-8.0155831!4d112.8456084!16s%2Fg%2F1hm32rs6z!19sChIJM3Z8Be461i0RGO5_yFSiOAo?authuser=0&hl=id&rclk=1,2000,gubugklakah.com,https://gubugklakah.com/rest-area/
606,Coban Kembar,4.1,26,Wisata Umum,-8.0122237,112.8366585,https://www.google.com/maps/place/Coban+Kembar/data=!4m7!3m6!1s0x2dd63bbd103c1329:0x673571a1f4320f92!8m2!3d-8.0122237!4d112.8366585!16s%2Fg%2F11gk8qpv2x!19sChIJKRM8EL071i0Rkg8y9KFxNWc?authuser=0&hl=id&rclk=1,15000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/coban-manten
607,Coban Srikandi,4.8,199,Tujuan Wisata · 2R5M+M5,-7.9907302,112.8329087,https://www.google.com/maps/place/Coban+Srikandi/data=!4m7!3m6!1s0x2dd63b000a18fbc5:0x3112ba2aaf2f8eb4!8m2!3d-7.9907302!4d112.8329087!16s%2Fg%2F11x08nb6ns!19sChIJxfsYCgA71i0RtI4vryq6EjE?authuser=0&hl=id&rclk=1,15000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/coban-srikandi
608,Parking coban cinde coban srikandi dll,4.7,30,Tujuan Wisata · 2R5M+M5,-7.9907931,112.832917,https://www.google.com/maps/place/Parking+coban+cinde+coban+srikandi+dll/data=!4m7!3m6!1s0x2dd63b00563df109:0xc5542592fc556536!8m2!3d-7.9907931!4d112.832917!16s%2Fg%2F11w37y02r3!19sChIJCfE9VgA71i0RNmVV_JIlVMU?authuser=0&hl=id&rclk=1,15000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/coban-srikandi
609,Coban Arema ꦕꦺꦴꦧꦤ꧀ꦄꦫꦺꦩ,4.3,36,Wisata Umum,-7.9889056,112.8311674,https://www.google.com/maps/place/Coban+Arema+%EA%A6%95%EA%A6%BA%EA%A6%B4%EA%A6%A7%EA%A6%A4%EA%A7%80%EA%A6%84%EA%A6%AB%EA%A6%BA%EA%A6%A9/data=!4m7!3m6!1s0x2dd63aa6e273e7bf:0xc26d7e80f8494e9e!8m2!3d-7.9889056!4d112.8311674!16s%2Fg%2F11c5bssck_!19sChIJv-dz4qY61i0Rnk5J-IB-bcI?authuser=0&hl=id&rclk=1,10000,radarmalang.jawapos.com,https://radarmalang.jawapos.com/wisata-kuliner/2412250001/arek-malang-dan-wisatawan-wajib-datang-pesona-coban-arema-di-kabupaten-malang
610,Coban Jodo,4.6,285,Wisata Umum,-7.9856864,112.8322674,https://www.google.com/maps/place/Coban+Jodo/data=!4m7!3m6!1s0x2dd63aa6d8793d91:0xb8ad3f28b3c7fac4!8m2!3d-7.9856864!4d112.8322674!16s%2Fg%2F11c1w_r609!19sChIJkT152KY61i0RxPrHsyg_rbg?authuser=0&hl=id&rclk=1,10000,radarmalang.jawapos.com,https://radarmalang.jawapos.com/wisata-kuliner/2412220024/melangkah-ke-coban-jodo-tempat-asri-penuh-kedamaian-dan-legenda
611,Coban Trisula,4.5,105,Wisata Umum,-7.999417,112.8685364,https://www.google.com/maps/place/Coban+Trisula/data=!4m7!3m6!1s0x2dd63a6f8df0cd77:0x641691898f8b5040!8m2!3d-7.999417!4d112.8685364!16s%2Fg%2F1hm2h_s_p!19sChIJd83wjW861i0RQFCLj4mRFmQ?authuser=0&hl=id&rclk=1,5000,24travel.id,https://24travel.id/coban-trisula-malang/?srsltid=AfmBOopspRV_As0b2Gn9z6_NcNdfRmNNTKTKCahvLOz_GxmgM2zhUXB9
612,Puncak Bundu,4.4,123,Wisata Umum,-8.2674181,112.9041506,https://www.google.com/maps/place/Puncak+Bundu/data=!4m7!3m6!1s0x2dd611c3e618a0db:0x732417f905b4c3e9!8m2!3d-8.2674181!4d112.9041506!16s%2Fg%2F11jp0_5yws!19sChIJ26AY5sMR1i0R6cO0BfkXJHM?authuser=0&hl=id&rclk=1,5000,24travel.id,https://24travel.id/puncak-bundu-malang/?srsltid=AfmBOooebHcFVno2Gp6hJmFh6DnMLXo2WoKp0mvMy9Xfk-hbXi-Lu4mq
613,Air Terjun Telaga Warna,4.3,66,Wisata Umum,-8.2482632,112.9065008,https://www.google.com/maps/place/Air+Terjun+Telaga+Warna/data=!4m7!3m6!1s0x2dd613e1d1bd8e59:0x5b36e21d6fc2ebc5!8m2!3d-8.2482632!4d112.9065008!16s%2Fg%2F11cn17bm85!19sChIJWY690eET1i0RxevCbx3iNls?authuser=0&hl=id&rclk=1,0,malangstrudel.com,https://malangstrudel.com/eksotika-air-terjun-telaga-warna-malang.html
614,Bukit Nando,4.8,36,Wisata Umum,-8.2897189,112.899741,https://www.google.com/maps/place/Bukit+Nando/data=!4m7!3m6!1s0x2dd611a71579e301:0xf778123278a5247!8m2!3d-8.2897189!4d112.899741!16s%2Fg%2F11h4tpt_51!19sChIJAeN5FacR1i0RR1KKJyOBdw8?authuser=0&hl=id&rclk=1,28500,tiket.com,https://www.tiket.com/id-id/to-do/air-terjun-coban-rondo
615,Air Terjun Ciblungan,4.5,484,Wisata Umum,-8.2418175,112.9065237,https://www.google.com/maps/place/Air+Terjun+Ciblungan/data=!4m7!3m6!1s0x2dd61400a7d2e443:0x175be65e4b80702a!8m2!3d-8.2418175!4d112.9065237!16s%2Fg%2F11by_y6n43!19sChIJQ-TSpwAU1i0RKnCAS17mWxc?authuser=0&hl=id&rclk=1,10000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/coban-ciblungan
616,Coban Batu Lapis,4.4,55,Wisata Umum,-8.2599783,112.8992201,https://www.google.com/maps/place/Coban+Batu+Lapis/data=!4m7!3m6!1s0x2dd611649aafcc9b:0xda67baf7bf4d72f1!8m2!3d-8.2599783!4d112.8992201!16s%2Fg%2F11c1rfl3v6!19sChIJm8yvmmQR1i0R8XJNv_e6Z9o?authuser=0&hl=id&rclk=1,12500,travelspromo.com,https://travelspromo.com/htm-wisata/coban-rais-batu-malang/
617,RUMAH POHON SALAK,5.0,50,Wisata Umum,-8.2689341,112.869054,https://www.google.com/maps/place/RUMAH+POHON+SALAK/data=!4m7!3m6!1s0x2dd61130bfd147d1:0xefcfe1a18654c9ae!8m2!3d-8.2689341!4d112.869054!16s%2Fg%2F11s930prhp!19sChIJ0UfRvzAR1i0RrslUhqHhz-8?authuser=0&hl=id&rclk=1,10000,liburanbromomurah.com,https://liburanbromomurah.com/rumah-pohon-omah-kayu-paralang-batu-malang/
618,Candi Samudro,4.5,326,Wisata Umum,-8.1681306,112.8953144,https://www.google.com/maps/place/Candi+Samudro/data=!4m7!3m6!1s0x2dd6160d734cdf47:0x82d08a12c081b9b9!8m2!3d-8.1681306!4d112.8953144!16s%2Fg%2F11c5b2kls8!19sChIJR99Mcw0W1i0RubmBwBKK0II?authuser=0&hl=id&rclk=1,5000,radarmalang.jawapos.com,https://radarmalang.jawapos.com/wisata-kuliner/2508250028/gak-cuma-singosari-ini-4-candi-di-malang-yang-bisa-jadi-tempat-rekreasi-budaya
619,WISATA NJULUNG AGROEDU TOURISM,4.3,33,WISATA NJULUNG AGROEDU TOURISM,-8.136184,112.7852026,https://www.google.com/maps/place/WISATA+NJULUNG+AGROEDU+TOURISM/data=!4m7!3m6!1s0x2dd62331df2caf69:0x369a76d4787d5d0c!8m2!3d-8.136184!4d112.7852026!16s%2Fg%2F11frsl_qzv!19sChIJaa8s3zEj1i0RDF19eNR2mjY?authuser=0&hl=id&rclk=1,65000,tempo.co,https://www.tempo.co/hiburan/7-wisata-petik-apel-malang-di-kota-batu-dan-harga-tiket-masuknya-90688
620,Taman Wisata Bromo Tengger,4.7,76,Taman Wisata Bromo Tengger,-7.9744579,112.9268259,https://www.google.com/maps/place/Taman+Wisata+Bromo+Tengger/data=!4m7!3m6!1s0x2dd63a6618ed8f03:0x5fe5fe0af82b70b8!8m2!3d-7.9744579!4d112.9268259!16s%2Fg%2F1hm5jdtr1!19sChIJA4_tGGY61i0RuHAr-Ar-5V8?authuser=0&hl=id&rclk=1,10000,explorebromo.com,https://www.explorebromo.com/2019/02/tiket-wisata-gunung-bromo.html
622,Gunung Sari Sunset,4.4,712,Gunung Sari Sunset,-8.0135362,112.8534067,https://www.google.com/maps/place/Gunung+Sari+Sunset/data=!4m7!3m6!1s0x2dd63b77918a7a15:0x65f73e026317a983!8m2!3d-8.0135362!4d112.8534067!16s%2Fg%2F11hj833rpq!19sChIJFXqKkXc71i0Rg6kXYwI-92U?authuser=0&hl=id&rclk=1,5000,idntimes.com,https://www.idntimes.com/travel/destination/info-wisata-gunung-sari-sunset-00-p3rq2-x4d3c2
623,Ndayungadventure,4.5,192,Wisata Umum,-8.0140726,112.8533603,https://www.google.com/maps/place/Ndayungadventure/data=!4m7!3m6!1s0x2dd63af41bc0091f:0x8fa217d438108b53!8m2!3d-8.0140726!4d112.8533603!16s%2Fg%2F11_rg5crz!19sChIJHwnAG_Q61i0RU4sQONQXoo8?authuser=0&hl=id&rclk=1,195000,labirutour.com,https://labirutour.com/blog/rafting-batu-malang
624,Pantai Sipelot,4.4,833,Pantai Sipelot,-8.3806178,112.8992311,https://www.google.com/maps/place/Pantai+Sipelot/data=!4m7!3m6!1s0x2dd60ebeaaaaaaab:0xe65b85babcea58af!8m2!3d-8.3806178!4d112.8992311!16s%2Fg%2F1pzr2kct7!19sChIJq6qqqr4O1i0Rr1jqvLqFW-Y?authuser=0&hl=id&rclk=1,3000,traveloka.com,https://www.traveloka.com/id-id/explore/activities/pantai-sipelot-ta/582210
625,Pondok banteng,4.7,32,Wisata Umum,-8.1506434,112.8815151,https://www.google.com/maps/place/Pondok+banteng/data=!4m7!3m6!1s0x2dd63d0006e5af93:0x89540d8bb292fa29!8m2!3d-8.1506434!4d112.8815151!16s%2Fg%2F11w43z48hc!19sChIJk6_lBgA91i0RKfqSsosNVIk?authuser=0&hl=id&rclk=1,0,id.trip.com,https://id.trip.com/travel-guide/attraction/ampelgading/pondok-banteng-150704589
626,Bromo Hillside,4.7,7157,Tujuan Wisata · ,-7.9739736,112.9258767,https://www.google.com/maps/place/Bromo+Hillside/data=!4m10!3m9!1s0x2dd6377616504031:0xa294e98df7f7df1b!5m2!4m1!1i2!8m2!3d-7.9739736!4d112.9258767!16s%2Fg%2F11sf85hmk4!19sChIJMUBQFnY31i0RG9_3943plKI?authuser=0&hl=id&rclk=1,25000,kawanjelajahtour.com,https://kawanjelajahtour.com/bromo-hillside-cafe-unik-viral-di-area-wisata-bromo/
627,Pos Jemplang Bromo,4.8,2481,Wisata Umum,-7.9744546,112.9268333,https://www.google.com/maps/place/Pos+Jemplang+Bromo/data=!4m7!3m6!1s0x2dd63742d7b78fcf:0x4ece2799a4892d6c!8m2!3d-7.9744546!4d112.9268333!16s%2Fg%2F11cm051np5!19sChIJz4-310I31i0RbC2JpJknzk4?authuser=0&hl=id&rclk=1,25000,tripwisatabromo.com,https://tripwisatabromo.com/artikel/harga-tiket-masuk-bromo/
628,Coban Bidadari,4.5,465,Wisata Umum,-8.006144,112.867754,https://www.google.com/maps/place/Coban+Bidadari/data=!4m7!3m6!1s0x2dd63bc1aa2d739d:0x7015218071907bfd!8m2!3d-8.006144!4d112.867754!16s%2Fg%2F11f7nkyh5k!19sChIJnXMtqsE71i0R_XuQcYAhFXA?authuser=0&hl=id&rclk=1,10000,gubugklakah.com,https://gubugklakah.com/coban-bidadari/
629,Gapura Selamat Datang,4.6,355,Wisata Umum,-8.0061951,112.8679052,https://www.google.com/maps/place/Gapura+Selamat+Datang/data=!4m7!3m6!1s0x2dd63a68ab43ba19:0xf732c6f738f8dc72!8m2!3d-8.0061951!4d112.8679052!16s%2Fg%2F1hm2bb6gy!19sChIJGbpDq2g61i0Rctz4OPfGMvc?authuser=0&hl=id&rclk=1,15000,instagram.com,https://www.instagram.com/reel/C9Z74D4Smum/
